scenario,step,phase,method,qname,seconds
preloaded_replacement_sliding,25,count_query,recompute,q2,23.0418
preloaded_replacement_sliding,25,query,recompute,q3,58.1267
preloaded_replacement_sliding,25,count_query,recompute,q3,58.1863
preloaded_replacement_sliding,25,query,recompute,q4,0.1415
preloaded_replacement_sliding,25,count_query,recompute,q4,0.1339
preloaded_replacement_sliding,25,query,logical_views,q1,5.9541
preloaded_replacement_sliding,25,count_query,logical_views,q1,4.7661
preloaded_replacement_sliding,25,query,logical_views,q2,5.9108
preloaded_replacement_sliding,25,count_query,logical_views,q2,2.7391
preloaded_replacement_sliding,25,query,logical_views,q3,42.8949
preloaded_replacement_sliding,25,count_query,logical_views,q3,42.7715
preloaded_replacement_sliding,25,query,logical_views,q4,0.1479
preloaded_replacement_sliding,25,count_query,logical_views,q4,0.1331
preloaded_replacement_sliding,25,maintain,ivm,,9.4017
preloaded_replacement_sliding,25,query,ivm,q1,2.5303
preloaded_replacement_sliding,25,count_query,ivm,q1,0.7185
preloaded_replacement_sliding,25,query,ivm,q2,3.9066
preloaded_replacement_sliding,25,count_query,ivm,q2,1.1796
preloaded_replacement_sliding,25,query,ivm,q3,3.884
preloaded_replacement_sliding,25,count_query,ivm,q3,3.7553
preloaded_replacement_sliding,25,query,ivm,q4,0.1291
preloaded_replacement_sliding,25,count_query,ivm,q4,0.1353
preloaded_replacement_sliding,25,maintain,crown,,4.272
preloaded_replacement_sliding,25,query,crown,q1,3.6942
preloaded_replacement_sliding,25,count_query,crown,q1,0.6052
preloaded_replacement_sliding,25,query,crown,q2,4.6581
preloaded_replacement_sliding,25,count_query,crown,q2,1.0909
preloaded_replacement_sliding,25,query,crown,q3,1.1281
preloaded_replacement_sliding,25,count_query,crown,q3,1.0223
preloaded_replacement_sliding,25,query,crown,q4,0.1307
preloaded_replacement_sliding,25,count_query,crown,q4,0.136
preloaded_replacement_sliding,30,staging,,,4.1052
preloaded_replacement_sliding,30,base_insert,,,0.5063
preloaded_replacement_sliding,30,base_delete,,,0.4487
preloaded_replacement_sliding,30,query,recompute,q1,22.9763
preloaded_replacement_sliding,30,count_query,recompute,q1,22.105
preloaded_replacement_sliding,30,query,recompute,q2,22.6906
preloaded_replacement_sliding,30,count_query,recompute,q2,20.5955
preloaded_replacement_sliding,30,query,recompute,q3,48.698
preloaded_replacement_sliding,30,count_query,recompute,q3,48.279
preloaded_replacement_sliding,30,query,recompute,q4,0.1368
preloaded_replacement_sliding,30,count_query,recompute,q4,0.1218
preloaded_replacement_sliding,30,query,logical_views,q1,5.4432
preloaded_replacement_sliding,30,count_query,logical_views,q1,4.2267
preloaded_replacement_sliding,30,query,logical_views,q2,5.9693
preloaded_replacement_sliding,30,count_query,logical_views,q2,2.716
preloaded_replacement_sliding,30,query,logical_views,q3,36.1217
preloaded_replacement_sliding,30,count_query,logical_views,q3,36.2011
preloaded_replacement_sliding,30,query,logical_views,q4,0.1502
preloaded_replacement_sliding,30,count_query,logical_views,q4,0.1405
preloaded_replacement_sliding,30,maintain,ivm,,9.0513
preloaded_replacement_sliding,30,query,ivm,q1,2.3922
preloaded_replacement_sliding,30,count_query,ivm,q1,0.64
preloaded_replacement_sliding,30,query,ivm,q2,3.9395
preloaded_replacement_sliding,30,count_query,ivm,q2,1.1838
preloaded_replacement_sliding,30,query,ivm,q3,2.9096
preloaded_replacement_sliding,30,count_query,ivm,q3,2.9209
preloaded_replacement_sliding,30,query,ivm,q4,0.1359
preloaded_replacement_sliding,30,count_query,ivm,q4,0.1424
preloaded_replacement_sliding,30,maintain,crown,,4.1754
preloaded_replacement_sliding,30,query,crown,q1,3.589
preloaded_replacement_sliding,30,count_query,crown,q1,0.6353
preloaded_replacement_sliding,30,query,crown,q2,4.9169
preloaded_replacement_sliding,30,count_query,crown,q2,1.1245
preloaded_replacement_sliding,30,query,crown,q3,1.1051
preloaded_replacement_sliding,30,count_query,crown,q3,0.9798
preloaded_replacement_sliding,30,query,crown,q4,0.1514
preloaded_replacement_sliding,30,count_query,crown,q4,0.149
preloaded_replacement_sliding,35,staging,,,4.091
preloaded_replacement_sliding,35,base_insert,,,0.4825
preloaded_replacement_sliding,35,base_delete,,,0.7523
preloaded_replacement_sliding,35,query,recompute,q1,20.4142
preloaded_replacement_sliding,35,count_query,recompute,q1,19.5331
preloaded_replacement_sliding,35,query,recompute,q2,22.5467
preloaded_replacement_sliding,35,count_query,recompute,q2,19.9457
preloaded_replacement_sliding,35,query,recompute,q3,42.7751
preloaded_replacement_sliding,35,count_query,recompute,q3,42.1501
preloaded_replacement_sliding,35,query,recompute,q4,0.1324
preloaded_replacement_sliding,35,count_query,recompute,q4,0.1295
preloaded_replacement_sliding,35,query,logical_views,q1,5.3625
preloaded_replacement_sliding,35,count_query,logical_views,q1,4.0006
preloaded_replacement_sliding,35,query,logical_views,q2,3.544
preloaded_replacement_sliding,35,count_query,logical_views,q2,2.7535
preloaded_replacement_sliding,35,query,logical_views,q3,30.3599
preloaded_replacement_sliding,35,count_query,logical_views,q3,30.2597
preloaded_replacement_sliding,35,query,logical_views,q4,0.1587
preloaded_replacement_sliding,35,count_query,logical_views,q4,0.1379
preloaded_replacement_sliding,35,maintain,ivm,,8.0565
preloaded_replacement_sliding,35,query,ivm,q1,2.2278
preloaded_replacement_sliding,35,count_query,ivm,q1,0.6195
preloaded_replacement_sliding,35,query,ivm,q2,1.9397
preloaded_replacement_sliding,35,count_query,ivm,q2,1.2101
preloaded_replacement_sliding,35,query,ivm,q3,2.5416
preloaded_replacement_sliding,35,count_query,ivm,q3,2.5301
preloaded_replacement_sliding,35,query,ivm,q4,0.1405
preloaded_replacement_sliding,35,count_query,ivm,q4,0.1453
preloaded_replacement_sliding,35,maintain,crown,,3.8753
preloaded_replacement_sliding,35,query,crown,q1,3.3079
preloaded_replacement_sliding,35,count_query,crown,q1,0.5871
preloaded_replacement_sliding,35,query,crown,q2,4.8651
preloaded_replacement_sliding,35,count_query,crown,q2,1.1871
preloaded_replacement_sliding,35,query,crown,q3,3.3428
preloaded_replacement_sliding,35,count_query,crown,q3,3.0322
preloaded_replacement_sliding,35,query,crown,q4,0.1532
preloaded_replacement_sliding,35,count_query,crown,q4,0.1433
preloaded_replacement_sliding,40,staging,,,4.1263
preloaded_replacement_sliding,40,base_insert,,,0.51
preloaded_replacement_sliding,40,base_delete,,,0.4333
preloaded_replacement_sliding,40,query,recompute,q1,19.4403
preloaded_replacement_sliding,40,count_query,recompute,q1,18.6161
preloaded_replacement_sliding,40,query,recompute,q2,22.1728
preloaded_replacement_sliding,40,count_query,recompute,q2,19.3704
preloaded_replacement_sliding,40,query,recompute,q3,37.3251
preloaded_replacement_sliding,40,count_query,recompute,q3,37.1281
preloaded_replacement_sliding,40,query,recompute,q4,0.1546
preloaded_replacement_sliding,40,count_query,recompute,q4,0.1369
preloaded_replacement_sliding,40,query,logical_views,q1,5.1971
preloaded_replacement_sliding,40,count_query,logical_views,q1,3.8736
preloaded_replacement_sliding,40,query,logical_views,q2,3.4474
preloaded_replacement_sliding,40,count_query,logical_views,q2,2.8064
preloaded_replacement_sliding,40,query,logical_views,q3,25.8415
preloaded_replacement_sliding,40,count_query,logical_views,q3,25.7532
preloaded_replacement_sliding,40,query,logical_views,q4,0.1546
preloaded_replacement_sliding,40,count_query,logical_views,q4,0.1472
preloaded_replacement_sliding,40,maintain,ivm,,8.6193
preloaded_replacement_sliding,40,query,ivm,q1,2.3595
preloaded_replacement_sliding,40,count_query,ivm,q1,0.5898
preloaded_replacement_sliding,40,query,ivm,q2,1.9593
preloaded_replacement_sliding,40,count_query,ivm,q2,1.3399
preloaded_replacement_sliding,40,query,ivm,q3,2.1311
preloaded_replacement_sliding,40,count_query,ivm,q3,2.1395
preloaded_replacement_sliding,40,query,ivm,q4,0.156
preloaded_replacement_sliding,40,count_query,ivm,q4,0.1422
preloaded_replacement_sliding,40,maintain,crown,,4.0465
preloaded_replacement_sliding,40,query,crown,q1,3.3514
preloaded_replacement_sliding,40,count_query,crown,q1,0.6262
preloaded_replacement_sliding,40,query,crown,q2,2.3998
preloaded_replacement_sliding,40,count_query,crown,q2,1.2184
preloaded_replacement_sliding,40,query,crown,q3,3.157
preloaded_replacement_sliding,40,count_query,crown,q3,2.8199
preloaded_replacement_sliding,40,query,crown,q4,0.1606
preloaded_replacement_sliding,40,count_query,crown,q4,0.1482
preloaded_replacement_sliding,45,staging,,,4.2441
preloaded_replacement_sliding,45,base_insert,,,0.5021
preloaded_replacement_sliding,45,base_delete,,,0.3996
preloaded_replacement_sliding,45,query,recompute,q1,18.9076
preloaded_replacement_sliding,45,count_query,recompute,q1,18.0554
preloaded_replacement_sliding,45,query,recompute,q2,22.5192
preloaded_replacement_sliding,45,count_query,recompute,q2,19.4248
preloaded_replacement_sliding,45,query,recompute,q3,33.7918
preloaded_replacement_sliding,45,count_query,recompute,q3,32.9549
preloaded_replacement_sliding,45,query,recompute,q4,0.1495
preloaded_replacement_sliding,45,count_query,recompute,q4,0.1547
preloaded_replacement_sliding,45,query,logical_views,q1,5.2132
preloaded_replacement_sliding,45,count_query,logical_views,q1,3.748
preloaded_replacement_sliding,45,query,logical_views,q2,3.3802
preloaded_replacement_sliding,45,count_query,logical_views,q2,2.8284
preloaded_replacement_sliding,45,query,logical_views,q3,22.7261
preloaded_replacement_sliding,45,count_query,logical_views,q3,22.5165
preloaded_replacement_sliding,45,query,logical_views,q4,0.1691
preloaded_replacement_sliding,45,count_query,logical_views,q4,0.1447
preloaded_replacement_sliding,45,maintain,ivm,,8.9778
preloaded_replacement_sliding,45,query,ivm,q1,2.1224
preloaded_replacement_sliding,45,count_query,ivm,q1,0.5817
preloaded_replacement_sliding,45,query,ivm,q2,1.9495
preloaded_replacement_sliding,45,count_query,ivm,q2,1.3619
preloaded_replacement_sliding,45,query,ivm,q3,1.7664
preloaded_replacement_sliding,45,count_query,ivm,q3,1.9325
preloaded_replacement_sliding,45,query,ivm,q4,0.1415
preloaded_replacement_sliding,45,count_query,ivm,q4,0.1445
preloaded_replacement_sliding,45,maintain,crown,,3.9597
preloaded_replacement_sliding,45,query,crown,q1,3.3144
preloaded_replacement_sliding,45,count_query,crown,q1,0.6031
preloaded_replacement_sliding,45,query,crown,q2,2.3301
preloaded_replacement_sliding,45,count_query,crown,q2,1.2539
preloaded_replacement_sliding,45,query,crown,q3,0.9339
preloaded_replacement_sliding,45,count_query,crown,q3,0.8399
preloaded_replacement_sliding,45,query,crown,q4,0.1634
preloaded_replacement_sliding,45,count_query,crown,q4,0.1604
preloaded_replacement_sliding,50,staging,,,4.2396
preloaded_replacement_sliding,50,base_insert,,,0.5171
preloaded_replacement_sliding,50,base_delete,,,0.7619
preloaded_replacement_sliding,50,query,recompute,q1,18.5172
preloaded_replacement_sliding,50,count_query,recompute,q1,17.8885
preloaded_replacement_sliding,50,query,recompute,q2,22.5023
preloaded_replacement_sliding,50,count_query,recompute,q2,19.1861
preloaded_replacement_sliding,50,query,recompute,q3,30.8623
preloaded_replacement_sliding,50,count_query,recompute,q3,30.6559
preloaded_replacement_sliding,50,query,recompute,q4,0.158
preloaded_replacement_sliding,50,count_query,recompute,q4,0.1442
preloaded_replacement_sliding,50,query,logical_views,q1,5.3108
preloaded_replacement_sliding,50,count_query,logical_views,q1,3.7748
preloaded_replacement_sliding,50,query,logical_views,q2,3.3618
preloaded_replacement_sliding,50,count_query,logical_views,q2,2.8783
preloaded_replacement_sliding,50,query,logical_views,q3,20.5217
preloaded_replacement_sliding,50,count_query,logical_views,q3,20.314
preloaded_replacement_sliding,50,query,logical_views,q4,0.1605
preloaded_replacement_sliding,50,count_query,logical_views,q4,0.148
preloaded_replacement_sliding,50,maintain,ivm,,8.765
preloaded_replacement_sliding,50,query,ivm,q1,2.171
preloaded_replacement_sliding,50,count_query,ivm,q1,0.534
preloaded_replacement_sliding,50,query,ivm,q2,1.8071
preloaded_replacement_sliding,50,count_query,ivm,q2,1.3385
preloaded_replacement_sliding,50,query,ivm,q3,1.7584
preloaded_replacement_sliding,50,count_query,ivm,q3,1.6954
preloaded_replacement_sliding,50,query,ivm,q4,0.1583
preloaded_replacement_sliding,50,count_query,ivm,q4,0.1415
preloaded_replacement_sliding,50,maintain,crown,,3.943
preloaded_replacement_sliding,50,query,crown,q1,3.3141
preloaded_replacement_sliding,50,count_query,crown,q1,0.5665
preloaded_replacement_sliding,50,query,crown,q2,2.1322
preloaded_replacement_sliding,50,count_query,crown,q2,1.2644
preloaded_replacement_sliding,50,query,crown,q3,0.8964
preloaded_replacement_sliding,50,count_query,crown,q3,0.8385
preloaded_replacement_sliding,50,query,crown,q4,0.1554
preloaded_replacement_sliding,50,count_query,crown,q4,0.1498
preloaded_replacement_sliding,55,staging,,,4.0932
preloaded_replacement_sliding,55,base_insert,,,0.5051
preloaded_replacement_sliding,55,base_delete,,,0.7565
preloaded_replacement_sliding,55,query,recompute,q1,18.9229
preloaded_replacement_sliding,55,count_query,recompute,q1,18.1077
preloaded_replacement_sliding,55,query,recompute,q2,23.3518
preloaded_replacement_sliding,55,count_query,recompute,q2,19.8796
preloaded_replacement_sliding,55,query,recompute,q3,29.8022
preloaded_replacement_sliding,55,count_query,recompute,q3,29.8047
preloaded_replacement_sliding,55,query,recompute,q4,0.1607
preloaded_replacement_sliding,55,count_query,recompute,q4,0.1294
preloaded_replacement_sliding,55,query,logical_views,q1,5.4143
preloaded_replacement_sliding,55,count_query,logical_views,q1,3.8145
preloaded_replacement_sliding,55,query,logical_views,q2,3.4716
preloaded_replacement_sliding,55,count_query,logical_views,q2,2.9485
preloaded_replacement_sliding,55,query,logical_views,q3,19.1603
preloaded_replacement_sliding,55,count_query,logical_views,q3,19.0242
preloaded_replacement_sliding,55,query,logical_views,q4,0.169
preloaded_replacement_sliding,55,count_query,logical_views,q4,0.1511
preloaded_replacement_sliding,55,maintain,ivm,,7.2431
preloaded_replacement_sliding,55,query,ivm,q1,2.11
preloaded_replacement_sliding,55,count_query,ivm,q1,0.5323
preloaded_replacement_sliding,55,query,ivm,q2,1.8125
preloaded_replacement_sliding,55,count_query,ivm,q2,1.3905
preloaded_replacement_sliding,55,query,ivm,q3,1.5392
preloaded_replacement_sliding,55,count_query,ivm,q3,1.4256
preloaded_replacement_sliding,55,query,ivm,q4,0.1524
preloaded_replacement_sliding,55,count_query,ivm,q4,0.1384
preloaded_replacement_sliding,55,maintain,crown,,4.0741
preloaded_replacement_sliding,55,query,crown,q1,3.3056
preloaded_replacement_sliding,55,count_query,crown,q1,0.5879
preloaded_replacement_sliding,55,query,crown,q2,2.1778
preloaded_replacement_sliding,55,count_query,crown,q2,1.3801
preloaded_replacement_sliding,55,query,crown,q3,0.9432
preloaded_replacement_sliding,55,count_query,crown,q3,0.8572
preloaded_replacement_sliding,55,query,crown,q4,0.159
preloaded_replacement_sliding,55,count_query,crown,q4,0.1507
preloaded_replacement_sliding,60,staging,,,4.1741
preloaded_replacement_sliding,60,base_insert,,,0.4798
preloaded_replacement_sliding,60,base_delete,,,0.7278
preloaded_replacement_sliding,60,query,recompute,q1,19.6088
preloaded_replacement_sliding,60,count_query,recompute,q1,18.8201
preloaded_replacement_sliding,60,query,recompute,q2,23.7812
preloaded_replacement_sliding,60,count_query,recompute,q2,19.9673
preloaded_replacement_sliding,60,query,recompute,q3,29.6292
preloaded_replacement_sliding,60,count_query,recompute,q3,29.5667
preloaded_replacement_sliding,60,query,recompute,q4,0.1633
preloaded_replacement_sliding,60,count_query,recompute,q4,0.1493
preloaded_replacement_sliding,60,query,logical_views,q1,5.4417
preloaded_replacement_sliding,60,count_query,logical_views,q1,3.7568
preloaded_replacement_sliding,60,query,logical_views,q2,3.3975
preloaded_replacement_sliding,60,count_query,logical_views,q2,3.0033
preloaded_replacement_sliding,60,query,logical_views,q3,18.9563
preloaded_replacement_sliding,60,count_query,logical_views,q3,19.1105
preloaded_replacement_sliding,60,query,logical_views,q4,0.1745
preloaded_replacement_sliding,60,count_query,logical_views,q4,0.1499
preloaded_replacement_sliding,60,maintain,ivm,,10.5156
preloaded_replacement_sliding,60,query,ivm,q1,2.2538
preloaded_replacement_sliding,60,count_query,ivm,q1,0.5393
preloaded_replacement_sliding,60,query,ivm,q2,1.8123
preloaded_replacement_sliding,60,count_query,ivm,q2,1.4354
preloaded_replacement_sliding,60,query,ivm,q3,1.5149
preloaded_replacement_sliding,60,count_query,ivm,q3,1.5109
preloaded_replacement_sliding,60,query,ivm,q4,0.1688
preloaded_replacement_sliding,60,count_query,ivm,q4,0.1569
preloaded_replacement_sliding,60,maintain,crown,,3.967
preloaded_replacement_sliding,60,query,crown,q1,3.3949
preloaded_replacement_sliding,60,count_query,crown,q1,0.5778
preloaded_replacement_sliding,60,query,crown,q2,2.1503
preloaded_replacement_sliding,60,count_query,crown,q2,1.3867
preloaded_replacement_sliding,60,query,crown,q3,0.9136
preloaded_replacement_sliding,60,count_query,crown,q3,0.8406
preloaded_replacement_sliding,60,query,crown,q4,0.1661
preloaded_replacement_sliding,60,count_query,crown,q4,0.1696
preloaded_replacement_sliding,65,staging,,,4.1961
preloaded_replacement_sliding,65,base_insert,,,0.4894
preloaded_replacement_sliding,65,base_delete,,,0.7
preloaded_replacement_sliding,65,query,recompute,q1,20.5674
preloaded_replacement_sliding,65,count_query,recompute,q1,19.61
preloaded_replacement_sliding,65,query,recompute,q2,25.1005
preloaded_replacement_sliding,65,count_query,recompute,q2,21.1001
preloaded_replacement_sliding,65,query,recompute,q3,31.519
preloaded_replacement_sliding,65,count_query,recompute,q3,31.2846
preloaded_replacement_sliding,65,query,recompute,q4,0.1573
preloaded_replacement_sliding,65,count_query,recompute,q4,0.1422
preloaded_replacement_sliding,65,query,logical_views,q1,5.6829
preloaded_replacement_sliding,65,count_query,logical_views,q1,3.9522
preloaded_replacement_sliding,65,query,logical_views,q2,3.4328
preloaded_replacement_sliding,65,count_query,logical_views,q2,3.0734
preloaded_replacement_sliding,65,query,logical_views,q3,20.1423
preloaded_replacement_sliding,65,count_query,logical_views,q3,20.1037
preloaded_replacement_sliding,65,query,logical_views,q4,0.1759
preloaded_replacement_sliding,65,count_query,logical_views,q4,0.1641
preloaded_replacement_sliding,65,maintain,ivm,,10.2681
preloaded_replacement_sliding,65,query,ivm,q1,2.4939
preloaded_replacement_sliding,65,count_query,ivm,q1,0.5771
preloaded_replacement_sliding,65,query,ivm,q2,1.8699
preloaded_replacement_sliding,65,count_query,ivm,q2,1.5508
preloaded_replacement_sliding,65,query,ivm,q3,1.5498
preloaded_replacement_sliding,65,count_query,ivm,q3,1.5794
preloaded_replacement_sliding,65,query,ivm,q4,0.159
preloaded_replacement_sliding,65,count_query,ivm,q4,0.1568
preloaded_replacement_sliding,65,maintain,crown,,4.0765
preloaded_replacement_sliding,65,query,crown,q1,3.733
preloaded_replacement_sliding,65,count_query,crown,q1,0.592
preloaded_replacement_sliding,65,query,crown,q2,2.1754
preloaded_replacement_sliding,65,count_query,crown,q2,1.445
preloaded_replacement_sliding,65,query,crown,q3,0.9356
preloaded_replacement_sliding,65,count_query,crown,q3,0.8799
preloaded_replacement_sliding,65,query,crown,q4,0.1569
preloaded_replacement_sliding,65,count_query,crown,q4,0.1679
preloaded_replacement_sliding,70,staging,,,4.2038
preloaded_replacement_sliding,70,base_insert,,,0.4875
preloaded_replacement_sliding,70,base_delete,,,0.6668
preloaded_replacement_sliding,70,query,recompute,q1,22.5806
preloaded_replacement_sliding,70,count_query,recompute,q1,21.4728
preloaded_replacement_sliding,70,query,recompute,q2,27.1156
preloaded_replacement_sliding,70,count_query,recompute,q2,23.1151
preloaded_replacement_sliding,70,query,recompute,q3,35.5249
preloaded_replacement_sliding,70,count_query,recompute,q3,35.4335
preloaded_replacement_sliding,70,query,recompute,q4,0.1665
preloaded_replacement_sliding,70,count_query,recompute,q4,0.1523
preloaded_replacement_sliding,70,query,logical_views,q1,6.1793
preloaded_replacement_sliding,70,count_query,logical_views,q1,4.1841
preloaded_replacement_sliding,70,query,logical_views,q2,3.5126
preloaded_replacement_sliding,70,count_query,logical_views,q2,3.1831
preloaded_replacement_sliding,70,query,logical_views,q3,23.364
preloaded_replacement_sliding,70,count_query,logical_views,q3,23.1471
preloaded_replacement_sliding,70,query,logical_views,q4,0.1818
preloaded_replacement_sliding,70,count_query,logical_views,q4,0.1714
preloaded_replacement_sliding,70,maintain,ivm,,11.0515
preloaded_replacement_sliding,70,query,ivm,q1,2.7799
preloaded_replacement_sliding,70,count_query,ivm,q1,0.6724
preloaded_replacement_sliding,70,query,ivm,q2,2.1028
preloaded_replacement_sliding,70,count_query,ivm,q2,1.6772
preloaded_replacement_sliding,70,query,ivm,q3,2.4923
preloaded_replacement_sliding,70,count_query,ivm,q3,2.5296
preloaded_replacement_sliding,70,query,ivm,q4,0.1609
preloaded_replacement_sliding,70,count_query,ivm,q4,0.1698
preloaded_replacement_sliding,70,maintain,crown,,3.9464
preloaded_replacement_sliding,70,query,crown,q1,4.0933
preloaded_replacement_sliding,70,count_query,crown,q1,0.6085
preloaded_replacement_sliding,70,query,crown,q2,2.2434
preloaded_replacement_sliding,70,count_query,crown,q2,1.5224
preloaded_replacement_sliding,70,query,crown,q3,1.0115
preloaded_replacement_sliding,70,count_query,crown,q3,0.9448
preloaded_replacement_sliding,70,query,crown,q4,0.1616
preloaded_replacement_sliding,70,count_query,crown,q4,0.1658
preloaded_replacement_sliding,75,staging,,,4.1636
preloaded_replacement_sliding,75,base_insert,,,0.5004
preloaded_replacement_sliding,75,base_delete,,,0.7596
preloaded_replacement_sliding,75,query,recompute,q1,24.5442
preloaded_replacement_sliding,75,count_query,recompute,q1,23.0888
preloaded_replacement_sliding,75,query,recompute,q2,28.4705
preloaded_replacement_sliding,75,count_query,recompute,q2,24.0534
preloaded_replacement_sliding,75,query,recompute,q3,40.8307
preloaded_replacement_sliding,75,count_query,recompute,q3,40.5603
preloaded_replacement_sliding,75,query,recompute,q4,0.1687
preloaded_replacement_sliding,75,count_query,recompute,q4,0.1532
preloaded_replacement_sliding,75,query,logical_views,q1,6.518
preloaded_replacement_sliding,75,count_query,logical_views,q1,4.5231
preloaded_replacement_sliding,75,query,logical_views,q2,3.6215
preloaded_replacement_sliding,75,count_query,logical_views,q2,3.2271
preloaded_replacement_sliding,75,query,logical_views,q3,27.5291
preloaded_replacement_sliding,75,count_query,logical_views,q3,27.464
preloaded_replacement_sliding,75,query,logical_views,q4,0.1799
preloaded_replacement_sliding,75,count_query,logical_views,q4,0.1715
preloaded_replacement_sliding,75,maintain,ivm,,11.2529
preloaded_replacement_sliding,75,query,ivm,q1,3.1103
preloaded_replacement_sliding,75,count_query,ivm,q1,0.7314
preloaded_replacement_sliding,75,query,ivm,q2,2.0349
preloaded_replacement_sliding,75,count_query,ivm,q2,1.7062
preloaded_replacement_sliding,75,query,ivm,q3,2.9715
preloaded_replacement_sliding,75,count_query,ivm,q3,2.8996
preloaded_replacement_sliding,75,query,ivm,q4,0.1511
preloaded_replacement_sliding,75,count_query,ivm,q4,0.1565
preloaded_replacement_sliding,75,maintain,crown,,4.0517
preloaded_replacement_sliding,75,query,crown,q1,4.5427
preloaded_replacement_sliding,75,count_query,crown,q1,0.6651
preloaded_replacement_sliding,75,query,crown,q2,2.5432
preloaded_replacement_sliding,75,count_query,crown,q2,1.67
preloaded_replacement_sliding,75,query,crown,q3,1.0871
preloaded_replacement_sliding,75,count_query,crown,q3,0.9616
preloaded_replacement_sliding,75,query,crown,q4,0.1704
preloaded_replacement_sliding,75,count_query,crown,q4,0.1624
preloaded_replacement_sliding,80,staging,,,4.0979
preloaded_replacement_sliding,80,base_insert,,,0.4914
preloaded_replacement_sliding,80,base_delete,,,0.7785
preloaded_replacement_sliding,80,query,recompute,q1,27.7587
preloaded_replacement_sliding,80,count_query,recompute,q1,25.8747
preloaded_replacement_sliding,80,query,recompute,q2,30.4716
preloaded_replacement_sliding,80,count_query,recompute,q2,25.8722
preloaded_replacement_sliding,80,query,recompute,q3,48.6172
preloaded_replacement_sliding,80,count_query,recompute,q3,48.6143
preloaded_replacement_sliding,80,query,recompute,q4,0.1737
preloaded_replacement_sliding,80,count_query,recompute,q4,0.1573
preloaded_replacement_sliding,80,query,logical_views,q1,7.1415
preloaded_replacement_sliding,80,count_query,logical_views,q1,4.9427
preloaded_replacement_sliding,80,query,logical_views,q2,3.7064
preloaded_replacement_sliding,80,count_query,logical_views,q2,3.3281
preloaded_replacement_sliding,80,query,logical_views,q3,34.3191
preloaded_replacement_sliding,80,count_query,logical_views,q3,34.383
preloaded_replacement_sliding,80,query,logical_views,q4,0.1879
preloaded_replacement_sliding,80,count_query,logical_views,q4,0.1774
preloaded_replacement_sliding,80,maintain,ivm,,12.6886
preloaded_replacement_sliding,80,query,ivm,q1,3.5561
preloaded_replacement_sliding,80,count_query,ivm,q1,0.8584
preloaded_replacement_sliding,80,query,ivm,q2,2.1214
preloaded_replacement_sliding,80,count_query,ivm,q2,1.7728
preloaded_replacement_sliding,80,query,ivm,q3,3.8348
preloaded_replacement_sliding,80,count_query,ivm,q3,3.5387
preloaded_replacement_sliding,80,query,ivm,q4,0.1662
preloaded_replacement_sliding,80,count_query,ivm,q4,0.1641
preloaded_replacement_sliding,80,maintain,crown,,4.1601
preloaded_replacement_sliding,80,query,crown,q1,5.1527
preloaded_replacement_sliding,80,count_query,crown,q1,0.6355
preloaded_replacement_sliding,80,query,crown,q2,2.5081
preloaded_replacement_sliding,80,count_query,crown,q2,1.7235
preloaded_replacement_sliding,80,query,crown,q3,1.1627
preloaded_replacement_sliding,80,count_query,crown,q3,1.0547
preloaded_replacement_sliding,80,query,crown,q4,0.1614
preloaded_replacement_sliding,80,count_query,crown,q4,0.1772
preloaded_replacement_sliding,85,staging,,,4.132
preloaded_replacement_sliding,85,base_insert,,,0.5385
preloaded_replacement_sliding,85,base_delete,,,0.6737
preloaded_replacement_sliding,85,query,recompute,q1,30.5945
preloaded_replacement_sliding,85,count_query,recompute,q1,28.2503
preloaded_replacement_sliding,85,query,recompute,q2,32.9228
preloaded_replacement_sliding,85,count_query,recompute,q2,28.2645
preloaded_replacement_sliding,85,query,recompute,q3,58.4718
preloaded_replacement_sliding,85,count_query,recompute,q3,58.6039
preloaded_replacement_sliding,85,query,recompute,q4,0.1712
preloaded_replacement_sliding,85,count_query,recompute,q4,0.1621
preloaded_replacement_sliding,85,query,logical_views,q1,7.7737
preloaded_replacement_sliding,85,count_query,logical_views,q1,5.4085
preloaded_replacement_sliding,85,query,logical_views,q2,3.9399
preloaded_replacement_sliding,85,count_query,logical_views,q2,3.523
preloaded_replacement_sliding,85,query,logical_views,q3,43.2566
preloaded_replacement_sliding,85,count_query,logical_views,q3,42.8382
preloaded_replacement_sliding,85,query,logical_views,q4,0.1895
preloaded_replacement_sliding,85,count_query,logical_views,q4,0.1728
preloaded_replacement_sliding,85,maintain,ivm,,10.5897
preloaded_replacement_sliding,85,query,ivm,q1,4.0168
preloaded_replacement_sliding,85,count_query,ivm,q1,0.9111
preloaded_replacement_sliding,85,query,ivm,q2,2.3149
preloaded_replacement_sliding,85,count_query,ivm,q2,1.9602
preloaded_replacement_sliding,85,query,ivm,q3,3.8217
preloaded_replacement_sliding,85,count_query,ivm,q3,3.8285
preloaded_replacement_sliding,85,query,ivm,q4,0.1739
preloaded_replacement_sliding,85,count_query,ivm,q4,0.1721
preloaded_replacement_sliding,85,maintain,crown,,4.4309
preloaded_replacement_sliding,85,query,crown,q1,5.6829
preloaded_replacement_sliding,85,count_query,crown,q1,0.7009
preloaded_replacement_sliding,85,query,crown,q2,2.8569
preloaded_replacement_sliding,85,count_query,crown,q2,1.7705
preloaded_replacement_sliding,85,query,crown,q3,1.2333
preloaded_replacement_sliding,85,count_query,crown,q3,1.1374
